,BABIP,P_ID
529,0.3333333333333333,72214
530,0.2857142857142857,72303
531,0.0,72321
532,0.37965390665967486,72443
533,0.0,72447
534,0.3315858453473132,72456
535,0.0,72463
536,0.344017094017094,72466
537,0.0,72523
538,0.0,72535
539,0.3248407643312102,72546
540,0.0,72551
541,0.36681222707423583,72559
542,0.0,72641
543,0.0,72749
544,0.3409090909090909,72860
545,0.0,72862
546,0.3374012921751615,73113
547,0.3379721669980119,73136
548,0.3595933926302414,73153
549,0.32238193018480493,73209
550,0.0,73211
551,0.35370611183355005,73213
552,0.0,73226
553,0.0,73248
554,0.2857142857142857,73306
555,0.3382352941176471,73339
556,0.3534591194968553,73342
557,0.2965779467680608,73602
558,0.3745247148288973,73606
559,0.3287671232876712,73725
560,0.0,73738
561,0.0,73750
562,0.0,73801
563,0.32608695652173914,73824
564,0.27586206896551724,74158
565,0.33949704142011833,74163
566,0.0,74167
567,0.3499648629655657,74206
568,0.3168627450980392,74215
569,0.2564102564102564,74223
570,0.3392757660167131,74339
571,0.29411764705882354,74358
572,0.0,74359
573,0.0,74402
574,0.3150684931506849,74465
575,0.3225108225108225,74540
576,0.26358695652173914,74605
577,0.0,74630
578,0.3333333333333333,74729
579,0.0,74731
580,0.0,74756
581,0.3118279569892473,74823
582,0.0,74838
583,0.31123388581952116,74846
584,0.0,74857
585,0.33910533910533913,75125
586,0.0,75138
587,0.0,75149
588,0.32281731474688186,75151
589,0.0,75250
590,0.0,75321
591,0.3462826523777629,75334
592,0.0,75340
593,0.0,75342
594,0.38961038961038963,75441
595,0.0,75537
596,0.3161764705882353,75566
597,0.0,75620
598,0.0,75730
599,0.3277479892761394,75808
600,0.30655957161981257,75847
601,0.0,75852
602,0.0,75867
603,0.35,76100
604,0.0,76118
605,0.3150684931506849,76158
606,0.335048231511254,76232
607,0.3461077844311377,76249
608,0.3465481886534518,76267
609,0.3589533932951758,76290
610,0.5833333333333334,76304
611,0.34517426273458446,76313
612,0.0,76329
613,0.0,76350
614,0.0,76355
615,0.3898305084745763,76368
616,0.0,76430
617,0.4186046511627907,76435
618,0.0,76455
619,0.3593073593073593,76509
620,0.3235294117647059,76536
621,0.0,76610
622,0.0,76639
623,0.0,76650
624,0.2919254658385093,76720
625,0.3805309734513274,76746
626,0.35792349726775957,76753
627,0.0,76757
628,0.30857142857142855,76802
629,0.3080920564216778,76812
630,0.35872093023255813,76849
631,0.0,76858
632,0.4077669902912621,76869
633,0.27586206896551724,77104
634,0.0,77211
635,0.29120879120879123,77243
636,0.33096716947648624,77248
637,1.0,77263
638,0.0,77318
639,0.0,77452
640,0.3956043956043956,77454
641,0.3224043715846995,77462
642,0.3781344032096289,77463
643,0.36,77464
644,0.3888888888888889,77466
645,0.37470615890926184,77532
646,0.0,77563
647,0.34100135317997293,77564
648,0.3,77609
649,0.22580645161290322,77648
650,0.32142857142857145,77654
651,0.3,77669
652,0.2857142857142857,77848
653,0.3,77869
654,0.0,77927
655,0.3094512195121951,78122
656,0.3434599156118143,78135
657,1.0,78148
658,0.3576158940397351,78168
659,0.3623853211009174,78217
660,0.36989498249708286,78224
661,0.0,78243
662,0.0,78248
663,0.0,78257
664,0.32608695652173914,78288
665,0.0,78352
666,0.35294117647058826,78361
667,0.0,78366
668,0.20634920634920634,78454
669,0.225,78467
670,0.33352803738317754,78513
671,0.324,78517
672,0.4,78536
673,0.3163163163163163,78548
674,0.0,78552
675,0.36363636363636365,78566
676,0.36881559220389803,78603
677,0.3330486763450043,78629
678,0.29583333333333334,78643
679,0.0,78745
680,0.28448275862068967,78753
681,0.287248322147651,78756
682,0.4444444444444444,78765
683,0.34619002822201317,78813
684,0.0,78819
685,0.3,78850
686,0.24603174603174602,78892
687,0.3563899868247694,79109
688,0.32926829268292684,79113
689,0.2926829268292683,79130
690,0.0,79140
691,0.32261768082663606,79150
692,0.0,79191
693,0.35905413814561293,79192
694,0.22580645161290322,79198
695,0.3685031185031185,79215
696,0.33170731707317075,79231
697,0.23076923076923078,79234
698,0.33485772357723576,79240
699,0.30633802816901406,79290
700,0.0,79293
701,0.3106060606060606,79300
702,0.29442508710801396,79334
703,0.30935251798561153,79356
704,0.0,79358
705,0.2958579881656805,79364
706,0.31094049904030713,79365
707,0.33242692046227057,79402
708,0.0,79440
709,0.36046511627906974,79453
710,0.3309178743961353,79456
711,0.3211920529801324,79465
712,0.2857142857142857,79530
713,0.0,79545
714,0.3416107382550336,79608
715,0.0,79617
716,0.3101851851851852,79705
717,0.0,79764
718,0.0,79791
719,0.0,79825
720,0.0,79847
721,0.3448275862068966,94629
722,0.3548387096774194,95158
723,0.3169469598965071,95436
724,0.0,95657
725,0.0,96462
726,1.0,97109
727,0.0,97336
728,0.0,97541
729,0.21818181818181817,98144
730,0.3225806451612903,99222
731,0.0,99314
732,0.0,99445
733,0.0,99563
734,0.37850467289719625,99606
735,0.0,99737
736,0.35309278350515466,99810
