,BABIP,P_ID
157,0.3333333333333333,64594
158,0.34710743801652894,64596
159,0.3394495412844037,64615
160,0.4027777777777778,64718
161,0.31843575418994413,64759
162,0.38,64760
163,0.3898305084745763,64764
164,0.34418604651162793,64768
165,0.3372093023255814,64805
166,0.2952755905511811,64861
167,0.3010204081632653,64893
168,0.2777777777777778,64896
169,0.3246753246753247,64907
170,0.4782608695652174,64960
171,0.31627906976744186,64995
172,0.35714285714285715,65042
173,0.35060449050086356,65048
174,0.3487603305785124,65056
175,0.37142857142857144,65057
176,0.353393085787452,65058
177,0.31875463306152707,65060
178,0.3557993730407524,65062
179,0.3284313725490196,65064
180,0.4153846153846154,65067
181,0.37142857142857144,65117
182,0.4444444444444444,65206
183,0.34444444444444444,65241
184,0.3335170893054024,65320
185,0.3452299245024022,65331
186,0.3684210526315789,65343
187,0.3333333333333333,65345
188,0.3622448979591837,65348
189,0.22580645161290322,65368
190,0.47126436781609193,65392
191,0.3090909090909091,65398
192,0.4,65411
193,0.3469387755102041,65496
194,0.25,65509
195,0.31861575178997614,65516
196,0.3035606517803259,65543
197,0.33460257020466444,65546
198,0.35857805255023184,65616
199,0.324468085106383,65618
200,0.33962264150943394,65639
201,0.3049645390070922,65643
202,0.3639705882352941,65665
203,0.3780487804878049,65696
204,0.3408450704225352,65742
205,0.3500557413600892,65764
206,0.3352941176470588,65769
207,0.0,65802
208,0.29411764705882354,65827
209,0.3318211276733636,65856
210,0.16666666666666666,65908
211,0.34096109839816935,65931
212,0.32142857142857145,65933
213,0.375,65937
214,0.4117647058823529,65964
215,0.3333333333333333,66018
216,0.4233576642335766,66032
217,1.0,66039
218,0.3627450980392157,66047
219,0.3131868131868132,66049
220,0.40236686390532544,66050
221,0.4069767441860465,66064
222,0.5,66068
223,0.25,66098
224,0.2791095890410959,66138
225,0.3301075268817204,66145
226,0.3014354066985646,66154
227,0.3870967741935484,66160
228,0.42857142857142855,66201
229,0.29245283018867924,66226
230,0.3246268656716418,66291
231,0.4,66305
232,0.5769230769230769,66309
233,0.26993865030674846,66323
234,0.3333333333333333,66324
235,,66359
236,0.3163265306122449,66402
237,0.3607305936073059,66423
238,0.4523809523809524,66440
239,0.25,66444
240,0.6086956521739131,66446
241,0.36486486486486486,66451
242,0.36594202898550726,66492
243,0.38848920863309355,66493
244,0.3333333333333333,66557
245,0.3333333333333333,66565
246,0.3333333333333333,66609
247,0.378021978021978,66628
248,0.46875,66630
249,0.3352337514253136,66643
250,0.3055555555555556,66659
251,0.46296296296296297,66660
252,0.2857142857142857,66663
253,0.34971098265895956,66741
254,0.392,66742
255,0.38823529411764707,66748
256,0.3694029850746269,66750
257,0.5833333333333334,66801
258,0.40131578947368424,66825
259,0.35294117647058826,66858
260,0.3410301953818828,66859
261,0.31347962382445144,66920
262,0.34375,66928
263,0.36492890995260663,66960
264,0.4166666666666667,66990
265,0.3054662379421222,67008
266,0.34535104364326374,67033
267,0.3431372549019608,67045
268,0.2727272727272727,67048
269,0.3617021276595745,67066
270,0.26666666666666666,67116
271,0.3001949317738791,67119
272,0.2,67122
273,0.3392857142857143,67143
274,0.2,67164
275,0.3878787878787879,67246
276,0.4166666666666667,67259
277,0.3544857768052516,67263
278,0.34910277324632955,67266
279,0.46875,67312
280,0.3233679072605247,67313
281,0.32142857142857145,67360
282,0.3709677419354839,67365
283,0.36054421768707484,67391
284,0.3449197860962567,67421
285,0.36645962732919257,67423
286,0.35135135135135137,67435
287,0.3939393939393939,67443
288,0.3770491803278688,67467
289,0.37681159420289856,67559
290,0.38016528925619836,67588
291,0.28662420382165604,67591
292,0.3193384223918575,67603
293,0.34210526315789475,67604
294,0.3511450381679389,67640
295,0.3675675675675676,67645
296,0.3563218390804598,67646
297,0.31610337972166996,67703
298,0.4666666666666667,67711
299,0.36619718309859156,67737
300,0.29003021148036257,67742
301,0.31845238095238093,67748
302,0.3464566929133858,67762
303,0.3370288248337029,67815
304,0.353322528363047,67828
305,0.36666666666666664,67840
306,0.347926267281106,67845
307,0.42045454545454547,67863
308,0.31722054380664655,67948
309,0.2727272727272727,67954
310,0.23529411764705882,67962
311,0.45454545454545453,68036
312,0.3213793103448276,68043
313,0.0,68050
314,0.34523809523809523,68067
315,0.2711864406779661,68130
316,0.31860970311368575,68135
317,0.5,68159
318,0.35443037974683544,68200
319,0.5,68201
320,0.41304347826086957,68220
321,0.2988668555240793,68240
322,0.28169014084507044,68249
323,0.34615384615384615,68260
324,0.33175355450236965,68341
325,0.35343035343035345,68400
326,0.3413173652694611,68403
327,0.3154121863799283,68415
328,0.3337950138504155,68419
329,0.3540856031128405,68435
330,0.3333333333333333,68453
331,0.2857142857142857,68501
332,0.369727047146402,68526
333,0.45161290322580644,68529
334,0.352112676056338,68556
335,0.5,68616
336,0.366120218579235,68639
337,0.30952380952380953,68659
338,0.40404040404040403,68701
339,0.3701923076923077,68703
340,0.3879598662207358,68742
341,0.3182957393483709,68748
342,0.32085561497326204,68794
343,0.3201803833145434,68815
344,0.4,68830
345,0.75,68848
346,0.3,68856
347,0.3524355300859599,68900
348,0.29473684210526313,68902
349,0.21428571428571427,68908
350,0.6666666666666666,68910
351,0.3533487297921478,68948
352,0.3548387096774194,68953
353,0.28038507821901326,69032
354,0.3391812865497076,69041
355,0.3110435663627153,69045
356,0.5555555555555556,69047
357,0.5135135135135135,69054
358,0.38461538461538464,69068
359,0.25,69098
360,0.3047722342733189,69103
361,0.3,69104
362,0.34615384615384615,69111
363,0.3023255813953488,69134
364,0.20689655172413793,69158
365,0.26285714285714284,69159
366,0.6153846153846154,69168
367,0.35714285714285715,69205
368,0.3333333333333333,69328
369,0.2903954802259887,69343
370,0.28125,69360
371,0.44086021505376344,69399
372,0.343042071197411,69413
373,0.3673469387755102,69435
374,0.3270440251572327,69439
375,0.2983425414364641,69446
376,0.35384615384615387,69516
377,0.3349282296650718,69539
378,0.2958579881656805,69550
379,0.5,69594
380,0.28620689655172415,69620
381,0.3408163265306122,69640
382,0.3442622950819672,69645
383,0.37168141592920356,69646
384,0.3625,69656
385,0.35714285714285715,69703
386,0.0,69737
387,0.33601609657947684,69744
388,0.3117408906882591,69745
389,0.3198887343532684,69748
390,0.21176470588235294,69762
391,0.34054054054054056,69813
392,0.3333333333333333,69839
393,0.3348314606741573,69861
394,0.3116883116883117,69934
395,0.3057757644394111,69940
396,0.28780487804878047,69953
397,0.325,69962
398,0.5,69969
399,0.35555555555555557,69974
400,0.37549407114624506,70142
401,0.33514246947082765,70425
402,0.3488372093023256,70615
403,0.3023255813953488,70839
404,0.37922077922077924,71118
405,0.3472222222222222,71260
406,0.375,71801
407,0.32142857142857145,71845
408,0.25,71851
409,0.29357798165137616,72261
410,0.42857142857142855,72321
411,0.3239171374764595,72447
412,0.35714285714285715,72463
413,0.3670103092783505,72523
414,0.36127167630057805,72535
415,0.34098360655737703,72551
416,0.3614457831325301,72641
417,0.48,72649
418,0.31958762886597936,72749
419,0.3802469135802469,72862
420,0.34782608695652173,73117
421,0.31593662628145386,73211
422,0.3795918367346939,73226
423,0.0,73228
424,0.30303030303030304,73241
425,0.33174603174603173,73248
426,0.37919463087248323,73632
427,0.38996138996138996,73738
428,0.36261261261261263,73750
429,0.3559479553903346,73801
430,0.3,74139
431,0.381651376146789,74167
432,0.34599728629579374,74359
433,0.3269133299543842,74454
434,0.32312651087832395,74513
435,0.4,74543
436,0.3346613545816733,74630
437,0.3193116634799235,74731
438,0.3712574850299401,74748
439,0.3370165745856354,74838
440,0.3352112676056338,74857
441,0.29069767441860467,75138
442,0.35128205128205126,75149
443,0.3173076923076923,75250
444,0.37575757575757573,75258
445,0.5,75268
446,0.3458401305057096,75321
447,0.3482758620689655,75340
448,0.34260614934114203,75342
449,0.31958762886597936,75421
450,0.29333333333333333,75537
451,0.3698630136986301,75620
452,0.3522727272727273,75668
453,0.3870967741935484,75730
454,0.3940298507462687,75750
455,0.35185185185185186,75852
456,0.3108665749656121,75867
457,0.3292547274749722,76118
458,0.3333333333333333,76225
459,0.3587360594795539,76329
460,0.37809187279151946,76350
461,0.3812664907651715,76355
462,0.33692722371967654,76430
463,0.3264621284755513,76455
464,0.2964426877470356,76461
465,0.32,76540
466,0.36363636363636365,76610
467,0.46808510638297873,76639
468,0.37227414330218067,76650
469,0.3888888888888889,76653
470,0.3215077605321508,76757
471,0.3193116634799235,76858
472,0.3162393162393162,77147
473,0.33469721767594107,77211
474,0.5,77253
475,0.34440559440559443,77263
476,0.36045494313210846,77318
477,0.3204787234042553,77446
478,0.2846715328467153,77452
479,0.3587570621468927,77563
480,0.3566265060240964,77591
481,0.32555379746835444,77637
482,0.3244929797191888,77829
483,0.35096153846153844,77927
484,0.3551263001485884,78148
485,0.2,78243
486,0.31155778894472363,78247
487,0.36496350364963503,78248
488,0.3389830508474576,78257
489,0.3238512035010941,78352
490,0.3696969696969697,78366
491,0.22093023255813954,78517
492,0.3826086956521739,78536
493,0.38235294117647056,78552
494,0.3464566929133858,78760
495,0.3486238532110092,78819
496,0.3522727272727273,79130
497,0.2891566265060241,79140
498,0.4153225806451613,79191
499,0.0,79222
500,0.33844384821770795,79229
501,0.36666666666666664,79235
502,0.3240223463687151,79293
503,0.3142857142857143,79339
504,0.42201834862385323,79349
505,0.3326612903225806,79358
506,0.33072100313479624,79440
507,0.35,79448
508,0.31958762886597936,79535
509,0.3027027027027027,79545
510,0.3273381294964029,79617
511,0.3333333333333333,79657
512,0.5625,79758
513,0.35410094637223977,79764
514,0.38493723849372385,79791
515,0.364,79825
516,0.3268983268983269,79847
517,0.35807860262008734,95657
518,0.29508196721311475,96462
519,0.4147727272727273,97336
520,0.42028985507246375,97541
521,0.4264705882352941,99314
522,0.3401869158878505,99445
523,0.3313782991202346,99563
524,0.35454545454545455,99737
