"","P_ID","SB_try","SB_succ","SF_per_PA"
"210",66050,0.0271186440677966,0.625,0
"211",66064,0.032520325203252,0.5,0.00813008130081301
"212",66068,0,0,0
"213",66098,0,0,0
"214",66138,0.0152091254752852,0.666666666666667,0.00760456273764259
"215",66145,0.0154320987654321,0.65,0.00694444444444444
"216",66154,0.0222929936305732,0.857142857142857,0.0127388535031847
"217",66160,0.0315789473684211,1,0.0210526315789474
"218",66201,0.0377358490566038,1,0.0188679245283019
"219",66226,0.0247568523430592,0.607142857142857,0.00530503978779841
"220",66291,0.0303203661327231,0.679245283018868,0.0108695652173913
"221",66305,0,0,0
"222",66309,0.0526315789473684,0,0.0263157894736842
"223",66323,0.0701107011070111,0.473684210526316,0.011070110701107
"224",66324,0.012987012987013,0.2,0.0025974025974026
"225",66359,0,0,0
"226",66402,0.0461538461538462,0.866666666666667,0.00615384615384615
"227",66423,0.0242424242424242,0.625,0.00303030303030303
"228",66440,0.0606060606060606,0.5,0.0454545454545455
"229",66444,0,0,0
"230",66446,0.025,1,0.025
"231",66451,0.022022022022022,0.863636363636364,0.005005005005005
"232",66492,0.0226757369614512,0.9,0.0090702947845805
"233",66493,0.0289855072463768,0.833333333333333,0.00483091787439614
"234",66565,0.0625,1,0
"235",66609,0.0227272727272727,0.545454545454545,0.00826446280991736
"236",66628,0.0326241134751773,0.652173913043478,0.0127659574468085
"237",66630,0,0,0.0188679245283019
"238",66643,0.0226262626262626,0.553571428571429,0.00929292929292929
"239",66659,0.032258064516129,1,0
"240",66660,0.0208333333333333,1,0.0208333333333333
"241",66663,0,0,0
"242",66741,0.0267489711934156,0.576923076923077,0.0123456790123457
"243",66742,0.0618556701030928,0.583333333333333,0.00515463917525773
"244",66748,0.0764331210191083,0.916666666666667,0.0127388535031847
"245",66750,0.0152671755725191,0.833333333333333,0.00254452926208651
"246",66801,0,0,0
"247",66825,0.0732758620689655,0.529411764705882,0.00431034482758621
"248",66858,0.0384615384615385,1,0
"249",66859,0.0345710627400768,0.703703703703704,0.00768245838668374
"250",66920,0.025028441410694,0.590909090909091,0.0113765642775882
"251",66928,0.0189873417721519,0.666666666666667,0
"252",66960,0.0234260614934114,0.75,0.0146412884333821
"253",66990,0,0,0
"254",67008,0.0184757505773672,0.875,0.0115473441108545
"255",67033,0.0309555854643338,0.565217391304348,0.00672947510094213
"256",67045,0,0,0
"257",67048,0.0181818181818182,1,0.0181818181818182
"258",67066,0.0415430267062315,0.785714285714286,0.00593471810089021
"259",67116,0.0416666666666667,1,0
"260",67119,0.0161507402422611,0.75,0.0107671601615074
"261",67122,0,0,0
"262",67143,0.0454545454545455,0.75,0.0113636363636364
"263",67246,0.0195121951219512,0.25,0.0048780487804878
"264",67259,0,0,0.0333333333333333
"265",67263,0.0110619469026549,0.4,0.0132743362831858
"266",67266,0.024906600249066,0.85,0.0074719800747198
"267",67312,0.0697674418604651,0.666666666666667,0
"268",67313,0.0134288272157565,0.733333333333333,0.00313339301700985
"269",67360,0,0,0
"270",67365,0,0,0
"271",67391,0.00943396226415094,0,0
"272",67421,0.0224137931034483,0.769230769230769,0.0155172413793103
"273",67423,0.0164609053497942,0.25,0.0123456790123457
"274",67435,0.0161550888529887,0.7,0.00484652665589661
"275",67443,0.00485436893203883,1,0.0145631067961165
"276",67467,0,0,0.0147058823529412
"277",67559,0.0432098765432099,0.642857142857143,0.0154320987654321
"278",67588,0.0418410041841004,0.6,0.00418410041841004
"279",67591,0.00873362445414847,0.5,0.00873362445414847
"280",67603,0.0288557213930348,0.586206896551724,0.0109452736318408
"281",67604,0.0377358490566038,1,0
"282",67640,0.0416666666666667,1,0.00833333333333333
"283",67645,0.0132547864506627,0.888888888888889,0.00957290132547865
"284",67646,0.0245901639344262,0.888888888888889,0.00819672131147541
"285",67703,0.0179558011049724,0.846153846153846,0.0138121546961326
"286",67737,0.0311418685121107,0.777777777777778,0.0103806228373702
"287",67742,0.0281995661605206,0.538461538461538,0.0151843817787419
"288",67748,0.0189473684210526,0.888888888888889,0.00631578947368421
"289",67762,0.0495495495495495,0.545454545454545,0.00900900900900901
"290",67815,0.0206540447504303,0.333333333333333,0.00516351118760757
"291",67828,0.0176017601760176,0.4375,0.0077007700770077
"292",67840,0.075,0.666666666666667,0
"293",67845,0.0260586319218241,0.625,0.00325732899022801
"294",67863,0.0158730158730159,1,0.00793650793650794
"295",67948,0.0251046025104603,0.416666666666667,0
"296",67954,0.0571428571428571,0.5,0
"297",67962,0,0,0
"298",68036,0.117647058823529,1,0
"299",68043,0.0274390243902439,0.814814814814815,0.00304878048780488
"300",68050,0,0,0
"301",68067,0.0166666666666667,0.5,0.00833333333333333
"302",68130,0.06,0.833333333333333,0.01
"303",68135,0.0398633257403189,0.785714285714286,0.00455580865603645
"304",68159,0,0,0
"305",68200,0,0,0
"306",68201,0,0,0.0909090909090909
"307",68220,0.0194805194805195,0.666666666666667,0.0194805194805195
"308",68240,0.0313620071684588,0.742857142857143,0.00537634408602151
"309",68249,0,0,0.00917431192660551
"310",68260,0.0238095238095238,1,0.0238095238095238
"311",68341,0.0313971742543171,0.7,0.00470957613814757
"312",68400,0.0319148936170213,0.833333333333333,0.00398936170212766
"313",68403,0.016304347826087,0.666666666666667,0.00543478260869565
"314",68415,0.0075,1,0.0075
"315",68419,0.0186263096623981,0.75,0.00349243306169965
"316",68435,0.0395778364116095,0.8,0.0079155672823219
"317",68453,0,0,0.0526315789473684
"318",68501,0,0,0
"319",68526,0.0397456279809221,0.88,0.0127186009538951
"320",68529,0,0,0
"321",68556,0.0126582278481013,0.75,0.0158227848101266
"322",68616,0,0,0
"323",68639,0.0419354838709677,0.692307692307692,0.0161290322580645
"324",68659,0,0,0.0175438596491228
"325",68701,0.0277777777777778,0,0
"326",68703,0.0135135135135135,0,0.00337837837837838
"327",68742,0.028322440087146,0.461538461538462,0.00435729847494553
"328",68748,0.0341394025604552,0.791666666666667,0.0042674253200569
"329",68794,0.0433212996389892,0.25,0.0036101083032491
"330",68815,0.0330007674597084,0.720930232558139,0.00537221795855718
"331",68830,0,0,0
"332",68848,0,0,0
"333",68856,0,0,0
"334",68900,0.016548463356974,0.285714285714286,0.0141843971631206
"335",68908,0.0344827586206897,1,0.0344827586206897
"336",68948,0.0292682926829268,0.5,0.0048780487804878
"337",68953,0.0286532951289398,0.8,0.0128939828080229
"338",69032,0.0197044334975369,0.8,0.00788177339901478
"339",69041,0.0224719101123595,0.666666666666667,0.0149812734082397
"340",69045,0.0206766917293233,0.681818181818182,0.00281954887218045
"341",69047,0,0,0.0952380952380952
"342",69054,0.0192307692307692,0,0.0192307692307692
"343",69068,0,0,0
"344",69098,0,0,0.0769230769230769
"345",69103,0.0224299065420561,0.583333333333333,0.011214953271028
"346",69111,0,0,0.0277777777777778
"347",69158,0,0,0
"348",69159,0.0267639902676399,0.727272727272727,0.0024330900243309
"349",69168,0.0625,1,0
"350",69205,0,0,0.0714285714285714
"351",69328,0.04,1,0
"352",69343,0.028169014084507,0.633333333333333,0.0028169014084507
"353",69360,0.0784313725490196,1,0
"354",69399,0,0,0.0307692307692308
"355",69413,0.046875,0.5,0.01171875
"356",69435,0.0077720207253886,1,0.0103626943005181
"357",69439,0.035031847133758,0.727272727272727,0.00636942675159236
"358",69446,0.0231660231660232,0.833333333333333,0.00386100386100386
"359",69516,0.0178571428571429,0,0
"360",69539,0.026685393258427,0.736842105263158,0.00140449438202247
"361",69550,0.0411985018726592,0.636363636363636,0.00749063670411985
"362",69594,0,0,0
"363",69620,0.0420560747663551,0.666666666666667,0.0186915887850467
"364",69640,0.0434173669467787,0.838709677419355,0.00840336134453781
"365",69645,0.0125,1,0.0125
"366",69646,0.0117647058823529,1,0
"367",69656,0.034435261707989,0.56,0.00964187327823691
"368",69737,0,0,0
"369",69744,0.0183639398998331,0.590909090909091,0.00667779632721202
"370",69745,0.0526315789473684,0.733333333333333,0.0105263157894737
"371",69748,0.033297529538131,0.709677419354839,0.00537056928034372
"372",69762,0.0206896551724138,1,0.00689655172413793
"373",69813,0.0482315112540193,0.933333333333333,0.00321543408360129
"374",69839,0.0273972602739726,0.5,0.00684931506849315
"375",69861,0.0154083204930663,0.4,0.0138674884437596
"376",69934,0.0337423312883436,0.727272727272727,0.00920245398773006
"377",69940,0.0177902621722846,0.631578947368421,0.00468164794007491
"378",69953,0.0102040816326531,0.666666666666667,0.00340136054421769
"379",69962,0.0144927536231884,0,0
"380",69969,0,0,0
"381",69974,0.037037037037037,0,0
"382",70142,0.0256410256410256,0.888888888888889,0.0056980056980057
"383",70425,0.0196078431372549,0.8,0.00588235294117647
"384",70615,0.0147058823529412,1,0
"385",70839,0.018957345971564,0.5,0.023696682464455
"386",71118,0.0202360876897133,0.666666666666667,0.0118043844856661
"387",71260,0.0327868852459016,0.5,0.0163934426229508
"388",71801,0.0823529411764706,0.571428571428571,0.0235294117647059
"389",71845,0.0248275862068966,0.722222222222222,0.0110344827586207
"390",71851,0,0,0
"391",72261,0.013986013986014,0,0
"392",72321,0.0208333333333333,1,0
"393",72447,0.0325814536340852,0.730769230769231,0.0075187969924812
"394",72463,0.0346820809248555,0.666666666666667,0.00578034682080925
"395",72523,0.0196078431372549,0.588235294117647,0.0126874279123414
"396",72535,0.0103950103950104,0.8,0.00623700623700624
"397",72551,0.018018018018018,0.5,0.0045045045045045
"398",72641,0.0403225806451613,0.7,0.00403225806451613
"399",72649,0.0232558139534884,1,0.0465116279069767
"400",72749,0.021021021021021,0.571428571428571,0.027027027027027
"401",72862,0.0343213728549142,0.863636363636364,0.0062402496099844
"402",73117,0.0157391793142215,0.428571428571429,0.00955593029792018
"403",73211,0.0244865718799368,0.709677419354839,0.00710900473933649
"404",73226,0.0132978723404255,0.6,0.0186170212765957
"405",73228,0,0,0
"406",73241,0.0273972602739726,0.833333333333333,0.0091324200913242
"407",73248,0.0133185349611543,0.75,0.00776914539400666
"408",73632,0.0327868852459016,1,0.0187353629976581
"409",73738,0.0112888052681091,0.333333333333333,0.0103480714957667
"410",73750,0.0169252468265162,0.5,0.0169252468265162
"411",73801,0.0365013774104683,0.792452830188679,0.00964187327823691
"412",74139,0,0,0
"413",74167,0.0372526193247963,0.6875,0.0116414435389988
"414",74359,0.013671875,0.285714285714286,0.0087890625
"415",74454,0.0196514645902855,0.452830188679245,0.010752688172043
"416",74513,0.0140540540540541,0.730769230769231,0.00594594594594595
"417",74543,0.0181818181818182,1,0.0181818181818182
"418",74630,0.0299145299145299,0.714285714285714,0.0128205128205128
"419",74731,0.0337349397590361,0.785714285714286,0.00963855421686747
"420",74748,0.0258620689655172,1,0.0129310344827586
"421",74838,0.030256012412723,0.794871794871795,0.00543056633048875
"422",74857,0.017163504968383,0.421052631578947,0.010840108401084
"423",75138,0.0183150183150183,0.6,0.00549450549450549
"424",75149,0.0183639398998331,0.454545454545455,0.011686143572621
"425",75250,0.01875,0.4,0.01375
"426",75258,0.0165229885057471,0.652173913043478,0.00790229885057471
"427",75268,0.032258064516129,0,0
"428",75321,0.0217616580310881,0.857142857142857,0.00725388601036269
"429",75340,0.029040404040404,0.695652173913043,0.00883838383838384
"430",75342,0.0292841648590022,0.814814814814815,0.00433839479392625
"431",75421,0.0151515151515152,1,0
"432",75537,0.015748031496063,1,0
"433",75620,0.0342679127725857,0.454545454545455,0.00623052959501558
"434",75668,0.0510948905109489,1,0.0072992700729927
"435",75730,0.0158730158730159,0.666666666666667,0.00529100529100529
"436",75750,0.0283018867924528,0.833333333333333,0.00471698113207547
"437",75852,0.0142857142857143,1,0
"438",75867,0.022202486678508,0.56,0.00621669626998224
"439",76118,0.02827965435978,0.694444444444444,0.00785545954438335
"440",76225,0.0207100591715976,0.285714285714286,0.014792899408284
"441",76329,0.0160642570281124,0.666666666666667,0.0107095046854083
"442",76350,0.0319148936170213,0.791666666666667,0.00930851063829787
"443",76355,0.0317775571002979,0.6875,0.0099304865938431
"444",76430,0.028448275862069,0.727272727272727,0.00775862068965517
"445",76455,0.0179188934297391,0.614035087719298,0.0116315624017605
"446",76461,0.0311614730878187,0.636363636363636,0.0056657223796034
"447",76540,0.0238568588469185,0.833333333333333,0.00795228628230616
"448",76610,0.0498915401301518,0.739130434782609,0.00433839479392625
"449",76639,0.0303030303030303,0,0
"450",76650,0.0196078431372549,0.526315789473684,0.0113519091847265
"451",76653,0,0,0.0188679245283019
"452",76757,0.0240137221269297,0.928571428571429,0.0257289879931389
"453",76858,0.0170157068062827,0.692307692307692,0.00654450261780105
"454",77147,0.04,0.857142857142857,0.0171428571428571
"455",77211,0.0126874279123414,0.590909090909091,0.00807381776239908
"456",77253,0,0,0
"457",77263,0.0160919540229885,0.5,0.00919540229885057
"458",77318,0.0295748613678373,0.770833333333333,0.00985828712261245
"459",77446,0.016356201726488,0.444444444444444,0.00772376192639709
"460",77452,0,0,0
"461",77563,0.0275229357798165,0.933333333333333,0.0128440366972477
"462",77591,0.020979020979021,0.592592592592593,0.00854700854700855
"463",77637,0.0245593759029182,0.529411764705882,0.00635654435134354
"464",77829,0.0249609984399376,0.6875,0.00416016640665627
"465",77927,0.0151515151515152,0.631578947368421,0.00558213716108453
"466",78148,0.0299884659746251,0.730769230769231,0.0069204152249135
"467",78243,0.0111111111111111,1,0.0111111111111111
"468",78247,0.0128617363344051,0.25,0.00643086816720257
"469",78248,0.0218579234972678,1,0
"470",78257,0.0306122448979592,0.666666666666667,0.00340136054421769
"471",78352,0.0205761316872428,0.733333333333333,0.00685871056241427
"472",78366,0.016597510373444,0.5,0.004149377593361
"473",78517,0.037037037037037,1,0
"474",78536,0.0173913043478261,1,0.00869565217391304
"475",78552,0.0137614678899083,0.666666666666667,0.00917431192660551
"476",78760,0.0175438596491228,1,0
"477",78819,0.028735632183908,1,0.0229885057471264
"478",79130,0.00735294117647059,0,0.00735294117647059
"479",79140,0.0244252873563218,0.705882352941177,0.0129310344827586
"480",79191,0.0157894736842105,0.833333333333333,0.00526315789473684
"481",79222,0.25,0,0
"482",79229,0.0140030441400304,0.565217391304348,0.0103500761035008
"483",79235,0.0208333333333333,1,0.0416666666666667
"484",79293,0.0142857142857143,0.571428571428571,0
"485",79339,0.0196078431372549,0,0
"486",79349,0.0481927710843374,0.5,0.0120481927710843
"487",79358,0.0297029702970297,0.75,0.0111386138613861
"488",79440,0.0459893048128342,0.790697674418605,0.00855614973262032
"489",79448,0,0,0
"490",79535,0.028436018957346,0.583333333333333,0.004739336492891
"491",79545,0.0107361963190184,0.571428571428571,0.0107361963190184
"492",79617,0.0163170163170163,0.285714285714286,0.0186480186480186
"493",79657,0,0,0
"494",79758,0,0,0.0416666666666667
"495",79764,0.0252383623107123,0.755555555555556,0.0112170499158721
"496",79791,0.0150602409638554,0.8,0.00903614457831325
"497",79825,0.0140845070422535,0.4,0.0253521126760563
"498",79847,0.0222793487574979,0.769230769230769,0.00685518423307626
"499",95657,0.038860103626943,0.766666666666667,0.00906735751295337
"500",96462,0.0309278350515464,0.666666666666667,0
"501",97336,0.0386100386100386,0.6,0.0154440154440154
"502",97541,0.0344827586206897,0.666666666666667,0
"503",99314,0,0,0.021978021978022
"504",99445,0.0258519388954172,0.727272727272727,0.0141010575793184
"505",99563,0.025390625,0.923076923076923,0.005859375
"506",99737,0.0328151986183074,0.631578947368421,0.0103626943005181
