,BABIP,P_ID
162,0.4444444444444444,67646
163,0.3333333333333333,67703
164,0.4666666666666667,67711
165,0.3804347826086957,67737
166,0.5294117647058824,67828
167,0.390625,67863
168,0.2727272727272727,67954
169,0.21428571428571427,67962
170,0.3089430894308943,68043
171,0.3524590163934426,68135
172,0.35714285714285715,68200
173,0.6428571428571429,68249
174,0.20754716981132076,68341
175,0.35507246376811596,68403
176,0.31629392971246006,68419
177,0.3684210526315789,68529
178,0.3333333333333333,68616
179,0.44155844155844154,68701
180,0.41379310344827586,68703
181,0.34285714285714286,68900
182,0.29473684210526313,68902
183,0.6666666666666666,68910
184,0.30340557275541796,69032
185,0.3103448275862069,69041
186,0.308584686774942,69045
187,0.7857142857142857,69054
188,0.5,69068
189,0.25,69098
190,0.3123425692695214,69103
191,0.3,69104
192,0.6,69111
193,0.3023255813953488,69134
194,0.2483221476510067,69159
195,0.35714285714285715,69205
196,0.2857142857142857,69328
197,0.28328611898017,69343
198,0.264,69360
199,0.4482758620689655,69399
200,0.3352941176470588,69439
201,0.30193905817174516,69446
202,0.43478260869565216,69516
203,0.326984126984127,69539
204,0.4166666666666667,69620
205,0.38596491228070173,69646
206,0.35714285714285715,69703
207,0.0,69737
208,0.3691931540342298,69744
209,0.3135593220338983,69745
210,0.3393665158371041,69748
211,0.38636363636363635,69813
212,0.35714285714285715,69839
213,0.33055555555555555,69940
214,0.32666666666666666,69962
215,0.3,69974
216,0.4074074074074074,72447
217,0.22727272727272727,72523
218,0.3798449612403101,73117
219,0.3032258064516129,73211
220,0.4473684210526316,73738
221,0.6666666666666666,73750
222,0.3381294964028777,73801
223,0.38095238095238093,74359
224,0.3064516129032258,74454
225,0.4387755102040816,74857
226,0.39285714285714285,75138
227,0.75,75258
228,0.32653061224489793,75340
229,0.2621359223300971,75342
230,0.31958762886597936,75421
231,0.391304347826087,75867
232,0.31666666666666665,76118
233,0.2631578947368421,76225
234,0.3979591836734694,76329
235,0.3880597014925373,76350
236,0.35833333333333334,76355
237,0.3425925925925926,76430
238,0.3423913043478261,76455
239,0.4056603773584906,76650
240,0.2302158273381295,76757
241,0.36363636363636365,76858
242,0.37362637362637363,77211
243,0.37037037037037035,77263
244,0.344311377245509,77318
245,0.3157894736842105,77446
246,0.20454545454545456,77563
247,0.49122807017543857,77591
248,0.33608815426997246,77637
249,0.375,77927
250,0.32653061224489793,78148
251,0.25806451612903225,78247
252,0.3382352941176471,78352
253,0.2318840579710145,78517
254,0.37623762376237624,78536
255,0.6,78819
256,0.3392857142857143,79140
257,0.3681592039800995,79229
258,0.30952380952380953,79293
259,0.40298507462686567,79358
260,0.26666666666666666,79440
261,0.3023255813953488,79545
262,0.6,79617
263,0.3904109589041096,79764
264,0.345679012345679,79825
265,0.28488372093023256,79847
266,0.3877551020408163,99445
